ArgLen,ArgUrlRatio,Arguments_LongestWordLength,CharacterContinuityRate,Directory_DigitCount,Directory_LetterCount,Domain_LongestWordLength,Entropy_Afterpath,Entropy_DirectoryName,Entropy_Domain,Entropy_Extension,Entropy_Filename,Entropy_URL,Extension_DigitCount,Extension_LetterCount,File_name_DigitCount,Filename_LetterCount,ISIpAddressInDomainName,LongestPathTokenLength,LongestVariableValue,NumberRate_AfterPath,NumberRate_DirectoryName,NumberRate_Domain,NumberRate_Extension,NumberRate_FileName,NumberRate_URL,NumberofDotsinURL,Path_LongestWordLength,Query_DigitCount,Query_LetterCount,Querylength,SymbolCount_Afterpath,SymbolCount_Directoryname,SymbolCount_Domain,SymbolCount_Extension,SymbolCount_FileName,SymbolCount_URL,URLQueries_variable,URL_DigitCount,URL_Letter_Count,URL_sensitiveWord,argDomanRatio,argPathRatio,attachment_count,attachment_exe_flag,attachment_flag,auth_request_score,avgdomaintokenlen,avgpathtokenlen,bcc_count,body_excl_count,body_html_ratio,body_length,body_link_count,body_suspicious_keywords,cc_count,charcompace,charcompvowels,day_of_week,delimeter_Count,delimeter_Domain,delimeter_path,dkim_pass,dld_domain,dld_filename,dld_getArg,dld_path,dld_url,domainUrlRatio,domain_token_count,domainlength,executable,fear_score,fileNameLen,has_login_link,has_update_link,has_verify_link,host_DigitCount,host_letter_count,hour_of_day,isPortEighty,is_weekend,ldl_domain,ldl_filename,ldl_getArg,ldl_path,ldl_url,longdomaintokenlen,pathDomainRatio,pathLength,path_token_count,pathurlRatio,recipient_count,reply_to_mismatch,reward_score,sender_display_name_mismatch,sender_domain_mismatch,spcharUrl,spf_pass,sub-Directory_LongestWordLength,subDirLen,subject_caps_ratio,subject_excl_count,subject_length,subject_qm_count,this.fileExtLen,tld,urgency_score,urlLen,label
2.0,0.05263158,-1.0,0.35714287,-1.0,-1.0,4.0,-1.0,0.85979337,0.78406876,0.0,0.8982265,0.73558956,0.0,7.0,0.0,7.0,-1.0,7.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,-1.0,-1.0,0.0,-1.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,29.0,0.0,0.14285715,0.11764706,0.0,0.0,0.0,0.0,2.75,4.6666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36842105,4.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2142857,17.0,3.0,0.4473684,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,17.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,38.0,1
2.0,0.028571429,-1.0,0.8235294,-1.0,-1.0,13.0,-1.0,0.87104905,0.7192308,0.0,0.669438,0.6675925,0.0,35.0,0.0,4.0,-1.0,39.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,59.0,0.0,0.11764706,0.04347826,0.0,0.0,0.0,0.0,8.0,5.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24285714,2.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.7058823,46.0,7.0,0.6571429,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,46.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,0
2.0,0.03125,-1.0,0.75,-1.0,-1.0,8.0,-1.0,0.8277294,1.0,0.0,0.7309048,0.73656636,2.0,29.0,0.0,3.0,-1.0,40.0,-1.0,-1.0,0.0,0.0,0.0,0.05,0.03125,1.0,6.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,47.0,0.0,0.16666667,0.044444446,0.0,0.0,0.0,0.0,5.5,2.8333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,-1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,2.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.75,45.0,12.0,0.703125,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,45.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,64.0,0
2.0,0.024390243,-1.0,0.8,2.0,44.0,7.0,-1.0,0.71310943,1.0,1.0,1.0,0.6698201,0.0,3.0,0.0,5.0,-1.0,10.0,-1.0,-1.0,0.035714287,0.0,0.0,0.0,0.024390245,4.0,10.0,-1.0,-1.0,0.0,-1.0,8.0,1.0,0.0,1.0,12.0,0.0,2.0,65.0,0.0,0.2,0.03076923,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12195122,2.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,6.5,65.0,12.0,0.79268295,0.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,65.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,82.0,1
2.0,0.04761905,-1.0,0.72,-1.0,-1.0,17.0,-1.0,0.0,0.7974978,1.0,0.8333333,0.7713924,0.0,4.0,1.0,3.0,-1.0,4.0,-1.0,-1.0,0.0,0.0,0.0,0.11111111,0.023809524,3.0,4.0,-1.0,-1.0,0.0,-1.0,-1.0,2.0,0.0,1.0,5.0,0.0,1.0,34.0,0.0,0.08,0.2,0.0,0.0,0.0,0.0,7.6666665,2.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5952381,3.0,25.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,23.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,17.0,0.4,10.0,3.0,0.23809524,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,10.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,42.0,1
8.0,0.1509434,3.0,0.78571427,-1.0,-1.0,10.0,0.8018797,0.0,0.83575237,0.8894715,0.82579195,0.72661644,0.0,10.0,0.0,17.0,-1.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,3.0,3.0,1.0,-1.0,1.0,2.0,3.0,6.0,1.0,0.0,44.0,0.0,0.5714286,0.25,0.0,0.0,0.0,0.0,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26415095,2.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.2857144,32.0,6.0,0.6037736,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,32.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,53.0,0
2.0,0.028571429,-1.0,0.42105263,-1.0,-1.0,7.0,-1.0,0.31675586,0.8171878,0.0,0.73356754,0.74778455,20.0,12.0,0.0,1.0,-1.0,32.0,-1.0,-1.0,0.0,0.0,0.0,0.625,0.2857143,10.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,2.0,0.0,0.0,5.0,0.0,20.0,33.0,1.0,0.10526316,0.045454547,0.0,0.0,0.0,0.0,5.6666665,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.27142859,3.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,-1.0,0.0,0.0,0.0,0.0,9.0,9.0,11.0,2.3157895,44.0,11.0,0.62857145,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,44.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,70.0,1
2.0,0.021505376,-1.0,0.6,0.0,14.0,8.0,-1.0,0.84665626,0.8976168,1.0,0.75827086,0.70256275,0.0,4.0,7.0,35.0,-1.0,48.0,-1.0,-1.0,0.0,0.0,0.0,0.13207547,0.07526882,3.0,10.0,-1.0,-1.0,0.0,-1.0,2.0,2.0,0.0,1.0,7.0,0.0,7.0,70.0,0.0,0.13333334,0.028169014,0.0,0.0,0.0,0.0,4.3333335,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,0.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16129032,3.0,15.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,13.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.733333,71.0,12.0,0.76344085,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,71.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,93.0,0
2.0,0.037037037,-1.0,0.8333333,-1.0,-1.0,9.0,-1.0,0.0,0.8605285,1.0,0.8178349,0.77029485,0.0,4.0,4.0,22.0,-1.0,29.0,-1.0,-1.0,0.0,0.0,0.0,0.11764706,0.074074075,2.0,9.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,4.0,0.0,4.0,41.0,0.0,0.16666667,0.057142857,0.0,0.0,0.0,0.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222,2.0,12.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,11.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.9166667,35.0,6.0,0.6481481,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,35.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,54.0,0
23.0,0.3026316,7.0,0.625,0.0,15.0,4.0,0.76206815,0.8380352,0.9166667,0.80717784,0.8132586,0.77803147,4.0,15.0,0.0,12.0,-1.0,27.0,7.0,0.17391305,0.0,0.0,0.14814815,0.09756098,0.05263158,2.0,8.0,4.0,7.0,11.0,7.0,3.0,1.0,8.0,9.0,15.0,4.0,4.0,53.0,0.0,2.875,0.37704918,0.0,0.0,0.0,0.0,3.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526316,2.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.625,61.0,13.0,0.80263156,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,61.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,0
2.0,0.05,-1.0,0.71428573,-1.0,-1.0,4.0,-1.0,0.85979337,0.8982265,0.0,0.88487035,0.80683964,1.0,14.0,0.0,7.0,-1.0,17.0,-1.0,-1.0,0.0,0.0,0.0,0.05882353,0.025,1.0,7.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,31.0,0.0,0.2857143,0.07692308,0.0,0.0,0.0,0.0,3.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,2.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.7142856,26.0,5.0,0.65,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,26.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,40.0,1
2.0,0.022222223,-1.0,0.8,4.0,15.0,7.0,-1.0,0.74868226,0.69897,1.0,0.8779161,0.7988096,1.0,1.0,9.0,34.0,-1.0,43.0,-1.0,-1.0,0.14814815,0.0,0.5,0.2173913,0.15555556,2.0,7.0,-1.0,-1.0,0.0,-1.0,5.0,1.0,0.0,1.0,9.0,0.0,14.0,63.0,1.0,0.2,0.02739726,0.0,0.0,0.0,0.0,4.5,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,-1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.11111111,2.0,10.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,9.0,0.0,-1.0,0.0,0.0,6.0,0.0,7.0,7.0,7.0,7.3,73.0,10.0,0.8111111,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,73.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,90.0,0
19.0,0.34545454,0.0,0.7777778,-1.0,-1.0,6.0,0.90088046,0.8513207,1.0,0.0,0.9074487,0.79405934,5.0,10.0,0.0,16.0,-1.0,20.0,4.0,0.2631579,0.0,0.0,0.0,0.25,0.09090909,1.0,8.0,5.0,0.0,5.0,3.0,1.0,1.0,0.0,4.0,7.0,2.0,5.0,38.0,0.0,2.1111112,0.4871795,0.0,0.0,0.0,0.0,4.0,5.3333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16363636,2.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.3333335,39.0,8.0,0.7090909,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,39.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,55.0,0
