ArgLen,ArgUrlRatio,Arguments_LongestWordLength,CharacterContinuityRate,Directory_DigitCount,Directory_LetterCount,Domain_LongestWordLength,Entropy_Afterpath,Entropy_DirectoryName,Entropy_Domain,Entropy_Extension,Entropy_Filename,Entropy_URL,Extension_DigitCount,Extension_LetterCount,File_name_DigitCount,Filename_LetterCount,ISIpAddressInDomainName,LongestPathTokenLength,LongestVariableValue,NumberRate_AfterPath,NumberRate_DirectoryName,NumberRate_Domain,NumberRate_Extension,NumberRate_FileName,NumberRate_URL,NumberofDotsinURL,Path_LongestWordLength,Query_DigitCount,Query_LetterCount,Querylength,SymbolCount_Afterpath,SymbolCount_Directoryname,SymbolCount_Domain,SymbolCount_Extension,SymbolCount_FileName,SymbolCount_URL,URLQueries_variable,URL_DigitCount,URL_Letter_Count,URL_sensitiveWord,argDomanRatio,argPathRatio,attachment_count,attachment_exe_flag,attachment_flag,auth_request_score,avgdomaintokenlen,avgpathtokenlen,bcc_count,body_excl_count,body_html_ratio,body_length,body_link_count,body_suspicious_keywords,cc_count,charcompace,charcompvowels,day_of_week,delimeter_Count,delimeter_Domain,delimeter_path,dkim_pass,dld_domain,dld_filename,dld_getArg,dld_path,dld_url,domainUrlRatio,domain_token_count,domainlength,executable,fear_score,fileNameLen,has_login_link,has_update_link,has_verify_link,host_DigitCount,host_letter_count,hour_of_day,isPortEighty,is_weekend,ldl_domain,ldl_filename,ldl_getArg,ldl_path,ldl_url,longdomaintokenlen,pathDomainRatio,pathLength,path_token_count,pathurlRatio,recipient_count,reply_to_mismatch,reward_score,sender_display_name_mismatch,sender_domain_mismatch,spcharUrl,spf_pass,sub-Directory_LongestWordLength,subDirLen,subject_caps_ratio,subject_excl_count,subject_length,subject_qm_count,this.fileExtLen,tld,urgency_score,urlLen,label
2.0,0.037037037,-1.0,0.73913044,0.0,12.0,16.0,-1.0,0.8632049,0.7812912,0.57938015,0.8333333,0.7317634,0.0,3.0,0.0,4.0,-1.0,5.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,-1.0,-1.0,0.0,-1.0,3.0,2.0,0.0,1.0,8.0,0.0,0.0,44.0,0.0,0.08695652,0.083333336,0.0,0.0,0.0,0.0,7.0,3.1666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42592594,3.0,23.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0434783,24.0,6.0,0.44444445,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,54.0,1
2.0,0.032786883,-1.0,0.7692308,0.0,17.0,9.0,-1.0,-1.0,0.81800735,-1.0,-1.0,0.75490004,0.0,4.0,7.0,3.0,-1.0,22.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.114754096,2.0,4.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,5.0,0.0,7.0,40.0,0.0,0.15384616,0.048780486,0.0,0.0,0.0,0.0,6.0,2.8181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21311475,2.0,13.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.1538463,41.0,11.0,0.6721311,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,41.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,61.0,0
2.0,0.02247191,-1.0,0.8,-1.0,-1.0,3.0,-1.0,0.0,0.7952336,1.0,0.6132707,0.6155428,0.0,4.0,0.0,49.0,-1.0,61.0,-1.0,-1.0,0.0,0.2,0.0,0.0,0.033707865,2.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,4.0,0.0,3.0,68.0,0.0,0.13333334,0.029850746,0.0,0.0,0.0,0.0,7.0,3.5333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,-1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16853933,2.0,15.0,0.0,0.0,61.0,0.0,0.0,0.0,3.0,11.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,4.4666667,67.0,15.0,0.752809,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,67.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,89.0,0
2.0,0.03846154,-1.0,0.75,-1.0,-1.0,8.0,-1.0,0.8277294,1.0,0.0,0.77806103,0.76461184,0.0,25.0,0.0,3.0,-1.0,28.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,43.0,0.0,0.16666667,0.060606062,0.0,0.0,0.0,0.0,5.5,4.6666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923,2.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.75,33.0,6.0,0.63461536,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,33.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,52.0,0
2.0,0.035714287,-1.0,0.8333333,-1.0,-1.0,9.0,-1.0,-1.0,0.8605285,-1.0,-1.0,0.7831281,0.0,4.0,5.0,22.0,-1.0,31.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.08928572,2.0,8.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,4.0,0.0,5.0,41.0,0.0,0.16666667,0.054054055,0.0,0.0,0.0,0.0,5.5,4.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,-1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428572,2.0,12.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,11.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0833333,37.0,7.0,0.66071427,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,37.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,56.0,0
2.0,0.023529412,-1.0,0.47368422,0.0,38.0,8.0,-1.0,0.7234428,0.83261466,1.0,1.0,0.66615576,0.0,4.0,0.0,6.0,-1.0,10.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,-1.0,-1.0,0.0,-1.0,8.0,3.0,0.0,1.0,14.0,0.0,0.0,68.0,1.0,0.10526316,0.033898305,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,-1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22352941,4.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.1052632,59.0,12.0,0.69411767,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,59.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,85.0,1
2.0,0.02,-1.0,0.625,4.0,0.0,4.0,-1.0,0.76323,0.9166667,0.0,0.6462904,0.6792948,0.0,66.0,2.0,0.0,-1.0,75.0,-1.0,-1.0,0.6666667,0.0,0.0,0.0,0.06,1.0,10.0,-1.0,-1.0,0.0,-1.0,2.0,1.0,0.0,0.0,5.0,0.0,6.0,77.0,0.0,0.25,0.023529412,0.0,0.0,0.0,0.0,3.5,5.5384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,29.0,0.0,-1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.625,85.0,13.0,0.85,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,85.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,100.0,0
2.0,0.025641026,-1.0,0.6666667,12.0,30.0,5.0,-1.0,0.71806335,0.9298967,0.0,0.8982265,0.70588607,0.0,7.0,2.0,0.0,-1.0,17.0,-1.0,-1.0,0.25454545,0.0,0.0,0.0,0.17948718,1.0,9.0,-1.0,-1.0,0.0,-1.0,8.0,1.0,0.0,0.0,11.0,0.0,14.0,49.0,0.0,0.22222222,0.032258064,0.0,0.0,0.0,0.0,4.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115384616,2.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.888889,62.0,12.0,0.7948718,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0,62.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,78.0,0
2.0,0.04255319,-1.0,0.59090906,-1.0,-1.0,9.0,-1.0,0.84232825,0.8138301,0.0,1.0,0.8031757,0.0,6.0,3.0,5.0,-1.0,9.0,-1.0,-1.0,0.27272728,0.13636364,0.0,0.0,0.12765957,3.0,6.0,-1.0,-1.0,0.0,-1.0,1.0,3.0,0.0,0.0,6.0,0.0,6.0,31.0,0.0,0.09090909,0.11111111,0.0,0.0,0.0,0.0,4.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4680851,4.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,16.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,2.0,9.0,0.8181818,18.0,3.0,0.38297874,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,18.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,47.0,1
2.0,0.027777778,-1.0,0.85,-1.0,-1.0,16.0,-1.0,-1.0,0.8437066,-1.0,-1.0,0.72244346,-1.0,-1.0,-1.0,-1.0,-1.0,44.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.125,1.0,7.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,3.0,0.0,9.0,51.0,0.0,0.1,0.044444446,0.0,0.0,0.0,0.0,9.5,4.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,-1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777778,2.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.25,45.0,9.0,0.625,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,45.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,0
2.0,0.028985508,-1.0,0.75,-1.0,-1.0,8.0,-1.0,0.87104905,0.907019,0.0,0.697119,0.72799903,0.0,36.0,4.0,0.0,-1.0,43.0,-1.0,-1.0,0.6666667,0.0,0.0,0.0,0.057971016,1.0,9.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,4.0,0.0,4.0,51.0,0.0,0.16666667,0.04,0.0,0.0,0.0,0.0,5.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,-1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391305,2.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.1666665,50.0,10.0,0.7246377,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,0
31.0,0.5254237,5.0,0.72727275,-1.0,-1.0,7.0,0.8338992,0.0,0.89488554,0.8133419,0.8108549,0.7608774,4.0,23.0,0.0,4.0,-1.0,35.0,7.0,0.12903225,0.0,0.0,0.114285715,0.1,0.06779661,2.0,5.0,4.0,10.0,14.0,7.0,-1.0,1.0,8.0,9.0,12.0,4.0,4.0,41.0,0.0,2.8181818,0.75609756,0.0,0.0,0.0,0.0,5.0,2.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18644068,2.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.7272727,41.0,8.0,0.69491524,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,41.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,59.0,0
2.0,0.02739726,-1.0,0.8125,0.0,4.0,12.0,-1.0,0.760511,0.8632049,0.0,0.8018797,0.72420627,8.0,0.0,0.0,32.0,-1.0,35.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.10958904,1.0,11.0,-1.0,-1.0,0.0,-1.0,2.0,1.0,0.0,0.0,5.0,0.0,8.0,55.0,0.0,0.125,0.04,0.0,0.0,0.0,0.0,7.5,6.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21917808,2.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.125,50.0,7.0,0.6849315,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,73.0,0
