ArgLen,ArgUrlRatio,Arguments_LongestWordLength,CharacterContinuityRate,Directory_DigitCount,Directory_LetterCount,Domain_LongestWordLength,Entropy_Afterpath,Entropy_DirectoryName,Entropy_Domain,Entropy_Extension,Entropy_Filename,Entropy_URL,Extension_DigitCount,Extension_LetterCount,File_name_DigitCount,Filename_LetterCount,ISIpAddressInDomainName,LongestPathTokenLength,LongestVariableValue,NumberRate_AfterPath,NumberRate_DirectoryName,NumberRate_Domain,NumberRate_Extension,NumberRate_FileName,NumberRate_URL,NumberofDotsinURL,Path_LongestWordLength,Query_DigitCount,Query_LetterCount,Querylength,SymbolCount_Afterpath,SymbolCount_Directoryname,SymbolCount_Domain,SymbolCount_Extension,SymbolCount_FileName,SymbolCount_URL,URLQueries_variable,URL_DigitCount,URL_Letter_Count,URL_sensitiveWord,argDomanRatio,argPathRatio,attachment_count,attachment_exe_flag,attachment_flag,auth_request_score,avgdomaintokenlen,avgpathtokenlen,bcc_count,body_excl_count,body_html_ratio,body_length,body_link_count,body_suspicious_keywords,cc_count,charcompace,charcompvowels,day_of_week,delimeter_Count,delimeter_Domain,delimeter_path,dkim_pass,dld_domain,dld_filename,dld_getArg,dld_path,dld_url,domainUrlRatio,domain_token_count,domainlength,executable,fear_score,fileNameLen,has_login_link,has_update_link,has_verify_link,host_DigitCount,host_letter_count,hour_of_day,isPortEighty,is_weekend,ldl_domain,ldl_filename,ldl_getArg,ldl_path,ldl_url,longdomaintokenlen,pathDomainRatio,pathLength,path_token_count,pathurlRatio,recipient_count,reply_to_mismatch,reward_score,sender_display_name_mismatch,sender_domain_mismatch,spcharUrl,spf_pass,sub-Directory_LongestWordLength,subDirLen,subject_caps_ratio,subject_excl_count,subject_length,subject_qm_count,this.fileExtLen,tld,urgency_score,urlLen,label
2.0,0.036363635,-1.0,0.75,1.0,16.0,8.0,-1.0,0.77633834,0.8605285,0.0,0.7580393,0.75932264,7.0,0.0,0.0,7.0,-1.0,9.0,-1.0,-1.0,0.03448276,0.0,0.0,1.0,0.14545454,1.0,9.0,-1.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,6.0,0.0,8.0,38.0,0.0,0.16666667,0.055555556,0.0,0.0,0.0,0.0,5.5,5.1666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21818182,2.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,36.0,6.0,0.6545454,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,36.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,55.0,0
2.0,0.05,-1.0,0.7692308,0.0,4.0,9.0,-1.0,0.87104905,0.9168498,1.0,0.96247864,0.78804946,0.0,4.0,1.0,8.0,-1.0,9.0,-1.0,-1.0,0.0,0.0,0.0,0.071428575,0.025,2.0,4.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,32.0,0.0,0.15384616,0.1,0.0,0.0,0.0,0.0,6.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,2.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,1.5384616,20.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,40.0,1
2.0,0.040816326,-1.0,0.35,-1.0,-1.0,6.0,-1.0,0.0,0.7886978,0.0,0.829302,0.7754643,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,-1.0,-1.0,0.0,0.0,0.0,0.25,0.10204081,2.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,2.0,0.0,0.0,4.0,0.0,5.0,36.0,0.0,0.1,0.09090909,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.40816328,3.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,-1.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,1.1,22.0,2.0,0.4489796,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,22.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,49.0,1
2.0,0.046511628,-1.0,0.6111111,0.0,6.0,10.0,-1.0,0.0,0.7767761,0.819382,0.7767956,0.74015623,0.0,3.0,0.0,6.0,-1.0,6.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,-1.0,-1.0,0.0,-1.0,-1.0,2.0,1.0,2.0,6.0,0.0,0.0,35.0,0.0,0.11111111,0.11111111,0.0,0.0,0.0,0.0,5.3333335,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41860464,3.0,18.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,16.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,18.0,4.0,0.41860464,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,43.0,1
63.0,0.65625,0.0,0.6666667,1.0,35.0,13.0,0.7787474,0.6828489,0.8834015,0.0,0.9317445,0.6864794,1.0,12.0,0.0,2.0,-1.0,15.0,0.0,0.0,0.018867925,0.0,0.0,0.06666667,0.020833332,6.0,8.0,0.0,0.0,0.0,4.0,12.0,2.0,0.0,1.0,17.0,0.0,2.0,72.0,0.0,3.0,0.9264706,0.0,0.0,0.0,0.0,6.3333335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,3.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,-1.0,0.0,0.0,0.0,2.0,2.0,2.0,13.0,3.2380953,68.0,18.0,0.7083333,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,68.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,96.0,1
2.0,0.022222223,-1.0,0.5,0.0,46.0,6.0,-1.0,0.7231368,0.8874359,0.57938015,0.86348903,0.6657071,0.0,3.0,0.0,11.0,-1.0,14.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,-1.0,-1.0,0.0,-1.0,6.0,1.0,0.0,1.0,10.0,0.0,0.0,76.0,0.0,0.14285715,0.028985508,0.0,0.0,0.0,0.0,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,23.0,0.0,-1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15555556,2.0,14.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,12.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.928571,69.0,10.0,0.76666665,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,69.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,90.0,1
2.0,0.018348623,-1.0,0.8235294,3.0,51.0,13.0,-1.0,0.7027367,0.87400657,0.73860157,0.73596954,0.63680404,0.0,3.0,1.0,11.0,-1.0,13.0,-1.0,-1.0,0.0,0.0,0.08163265,0.07692308,0.03669725,12.0,7.0,-1.0,-1.0,0.0,-1.0,6.0,1.0,8.0,9.0,18.0,0.0,4.0,85.0,0.0,0.11764706,0.023529412,0.0,0.0,0.0,0.0,8.0,4.0588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,0.0,-1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1559633,2.0,17.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,16.0,0.0,-1.0,0.0,0.0,2.0,0.0,2.0,2.0,13.0,5.0,85.0,17.0,0.7798165,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,85.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,109.0,1
2.0,0.013071896,-1.0,0.35,37.0,58.0,6.0,-1.0,0.69954,0.8755777,0.57938015,0.8903765,0.67569447,0.0,3.0,5.0,12.0,-1.0,32.0,-1.0,-1.0,0.35576922,0.0,0.0,0.22727273,0.27450982,3.0,13.0,-1.0,-1.0,0.0,-1.0,7.0,2.0,0.0,1.0,12.0,0.0,42.0,94.0,0.0,0.1,0.015873017,0.0,0.0,0.0,0.0,6.0,9.583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,24.0,0.0,-1.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,9.0,0.13071896,3.0,20.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,17.0,0.0,-1.0,0.0,0.0,0.0,0.0,16.0,16.0,13.0,6.3,126.0,12.0,0.8235294,0.0,0.0,0.0,0.0,0.0,9.0,0.0,13.0,126.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,153.0,1
2.0,0.039215688,-1.0,0.45454547,0.0,4.0,4.0,-1.0,0.8437066,0.94744277,0.0,0.8605285,0.8029008,7.0,4.0,0.0,12.0,-1.0,13.0,-1.0,-1.0,0.0,0.0,0.0,0.5833333,0.13725491,2.0,8.0,-1.0,-1.0,0.0,-1.0,2.0,2.0,0.0,0.0,6.0,0.0,7.0,33.0,0.0,0.18181819,0.060606062,0.0,0.0,0.0,0.0,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21568628,3.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,33.0,6.0,0.64705884,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,33.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,51.0,0
2.0,0.04761905,-1.0,0.7083333,-1.0,-1.0,16.0,-1.0,0.8982265,0.77949053,0.0,1.0,0.7676183,0.0,3.0,0.0,5.0,-1.0,5.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,-1.0,-1.0,0.0,-1.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,34.0,0.0,0.083333336,0.18181819,0.0,0.0,0.0,0.0,7.3333335,2.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714286,3.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.45833334,11.0,3.0,0.26190478,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,11.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,42.0,1
2.0,0.018348623,-1.0,0.54545456,6.0,0.0,5.0,-1.0,0.7035095,0.89488554,0.0,0.66906494,0.67963755,7.0,58.0,2.0,0.0,-1.0,78.0,-1.0,-1.0,0.6666667,0.0,0.0,0.08974359,0.13761468,2.0,8.0,-1.0,-1.0,0.0,-1.0,3.0,2.0,0.0,0.0,7.0,0.0,15.0,71.0,0.0,0.18181819,0.021978023,0.0,0.0,0.0,0.0,3.0,4.0555553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,0.0,-1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10091743,3.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.272727,91.0,18.0,0.8348624,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,91.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,109.0,0
2.0,0.025316456,-1.0,0.85,-1.0,-1.0,16.0,-1.0,-1.0,0.8437066,-1.0,-1.0,0.70479894,-1.0,-1.0,-1.0,-1.0,-1.0,51.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.07594936,1.0,9.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,3.0,0.0,6.0,62.0,0.0,0.1,0.03846154,0.0,0.0,0.0,0.0,9.5,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,-1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25316456,2.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.6,52.0,8.0,0.65822786,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,52.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,0
2.0,0.01904762,-1.0,0.625,0.0,20.0,14.0,-1.0,0.7353225,0.7976659,0.0,0.70550364,0.698991,18.0,14.0,0.0,15.0,-1.0,32.0,-1.0,-1.0,0.0,0.0,0.0,0.5625,0.17142858,3.0,15.0,-1.0,-1.0,0.0,-1.0,5.0,3.0,0.0,0.0,10.0,0.0,18.0,74.0,0.0,0.083333336,0.027027028,0.0,0.0,0.0,0.0,5.25,9.571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.22857143,4.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,0.0,-1.0,0.0,0.0,0.0,0.0,6.0,6.0,14.0,3.0833333,74.0,7.0,0.7047619,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,74.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,105.0,1
2.0,0.032786883,-1.0,0.5833333,0.0,10.0,6.0,-1.0,0.9535095,0.907019,1.0,0.85388047,0.78401226,0.0,4.0,2.0,19.0,-1.0,25.0,-1.0,-1.0,0.0,0.0,0.0,0.06666667,0.032786883,2.0,10.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,1.0,5.0,0.0,2.0,47.0,0.0,0.16666667,0.04761905,0.0,0.0,0.0,0.0,5.5,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,-1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19672132,2.0,12.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,10.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,3.5,42.0,8.0,0.6885246,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,42.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,61.0,0
77.0,0.64705884,0.0,0.3529412,1.0,62.0,5.0,0.76491284,0.6543991,0.87400657,0.0,1.0,0.643063,0.0,8.0,0.0,2.0,-1.0,10.0,0.0,0.0,0.011764706,0.0,0.0,0.0,0.008403361,7.0,9.0,0.0,0.0,0.0,5.0,16.0,2.0,0.0,1.0,21.0,0.0,1.0,90.0,0.0,4.529412,0.8105263,0.0,0.0,0.0,0.0,5.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,3.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,5.5882354,95.0,19.0,0.79831934,0.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,95.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,119.0,1
