ArgLen,ArgUrlRatio,Arguments_LongestWordLength,CharacterContinuityRate,Directory_DigitCount,Directory_LetterCount,Domain_LongestWordLength,Entropy_Afterpath,Entropy_DirectoryName,Entropy_Domain,Entropy_Extension,Entropy_Filename,Entropy_URL,Extension_DigitCount,Extension_LetterCount,File_name_DigitCount,Filename_LetterCount,ISIpAddressInDomainName,LongestPathTokenLength,LongestVariableValue,NumberRate_AfterPath,NumberRate_DirectoryName,NumberRate_Domain,NumberRate_Extension,NumberRate_FileName,NumberRate_URL,NumberofDotsinURL,Path_LongestWordLength,Query_DigitCount,Query_LetterCount,Querylength,SymbolCount_Afterpath,SymbolCount_Directoryname,SymbolCount_Domain,SymbolCount_Extension,SymbolCount_FileName,SymbolCount_URL,URLQueries_variable,URL_DigitCount,URL_Letter_Count,URL_sensitiveWord,argDomanRatio,argPathRatio,attachment_count,attachment_exe_flag,attachment_flag,auth_request_score,avgdomaintokenlen,avgpathtokenlen,bcc_count,body_excl_count,body_html_ratio,body_length,body_link_count,body_suspicious_keywords,cc_count,charcompace,charcompvowels,day_of_week,delimeter_Count,delimeter_Domain,delimeter_path,dkim_pass,dld_domain,dld_filename,dld_getArg,dld_path,dld_url,domainUrlRatio,domain_token_count,domainlength,executable,fear_score,fileNameLen,has_login_link,has_update_link,has_verify_link,host_DigitCount,host_letter_count,hour_of_day,isPortEighty,is_weekend,ldl_domain,ldl_filename,ldl_getArg,ldl_path,ldl_url,longdomaintokenlen,pathDomainRatio,pathLength,path_token_count,pathurlRatio,recipient_count,reply_to_mismatch,reward_score,sender_display_name_mismatch,sender_domain_mismatch,spcharUrl,spf_pass,sub-Directory_LongestWordLength,subDirLen,subject_caps_ratio,subject_excl_count,subject_length,subject_qm_count,this.fileExtLen,tld,urgency_score,urlLen,label
2.0,0.04761905,-1.0,0.65,-1.0,-1.0,12.0,-1.0,0.939794,0.8061642,0.0,1.0,0.79077786,0.0,4.0,0.0,8.0,-1.0,8.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,-1.0,-1.0,0.0,-1.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,34.0,0.0,0.1,0.13333334,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47619048,3.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.75,15.0,3.0,0.35714287,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,15.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,42.0,1
12.0,0.17142858,3.0,0.22222222,0.0,3.0,9.0,0.75,0.7580393,0.71074754,0.0,0.7173764,0.7284616,1.0,6.0,0.0,0.0,-1.0,11.0,3.0,0.083333336,0.0,0.0,0.0,0.09090909,0.014285714,6.0,3.0,1.0,3.0,4.0,3.0,1.0,6.0,0.0,3.0,11.0,2.0,1.0,52.0,0.0,0.26666668,0.6666667,0.0,0.0,0.0,0.0,5.571429,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64285713,7.0,45.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,39.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.4,18.0,7.0,0.25714287,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,70.0,1
2.0,0.051282052,-1.0,0.53333336,0.0,5.0,7.0,-1.0,0.9166667,0.88473547,1.0,1.0,0.8167452,0.0,3.0,0.0,5.0,-1.0,6.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,-1.0,-1.0,0.0,-1.0,1.0,2.0,0.0,1.0,6.0,0.0,0.0,30.0,0.0,0.13333334,0.11764706,0.0,0.0,0.0,0.0,4.3333335,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846154,3.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.1333333,17.0,5.0,0.43589744,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,39.0,1
2.0,0.022988506,-1.0,0.8,18.0,32.0,11.0,-1.0,0.7169187,0.8976168,0.0,0.0,0.69058335,1.0,0.0,0.0,4.0,-1.0,24.0,-1.0,-1.0,0.28125,0.0,0.0,1.0,0.21839081,1.0,7.0,-1.0,-1.0,0.0,-1.0,9.0,1.0,0.0,0.0,12.0,0.0,19.0,54.0,0.0,0.13333334,0.03076923,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.1724138,2.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,-1.0,0.0,0.0,0.0,0.0,8.0,8.0,11.0,4.3333335,65.0,11.0,0.74712646,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,65.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,87.0,0
2.0,0.035714287,-1.0,0.6956522,1.0,7.0,15.0,-1.0,0.84665626,0.7885468,0.0,0.8982265,0.706266,0.0,7.0,0.0,7.0,-1.0,8.0,-1.0,-1.0,0.055555556,0.0,0.0,0.0,0.017857144,2.0,7.0,-1.0,-1.0,0.0,-1.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,46.0,0.0,0.08695652,0.07692308,0.0,0.0,0.0,0.0,7.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4107143,3.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,1.1304348,26.0,4.0,0.4642857,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,56.0,1
2.0,0.023529412,-1.0,0.23376623,-1.0,-1.0,15.0,-1.0,-1.0,0.6731815,-1.0,-1.0,0.67910457,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.025974026,-1.0,-1.0,0.023529412,6.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,6.0,-1.0,-1.0,7.0,0.0,2.0,70.0,0.0,0.025974026,2.0,0.0,0.0,0.0,0.0,10.142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90588236,7.0,77.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,66.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.012987013,1.0,0.0,0.011764706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,85.0,1
2.0,0.022988506,-1.0,0.8,19.0,31.0,11.0,-1.0,0.68917125,0.8976168,0.0,0.0,0.6805757,1.0,0.0,0.0,4.0,-1.0,24.0,-1.0,-1.0,0.296875,0.0,0.0,1.0,0.22988506,1.0,7.0,-1.0,-1.0,0.0,-1.0,9.0,1.0,0.0,0.0,12.0,0.0,20.0,53.0,0.0,0.13333334,0.03076923,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.1724138,2.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,-1.0,0.0,0.0,0.0,0.0,6.0,6.0,11.0,4.3333335,65.0,11.0,0.74712646,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,65.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,87.0,0
2.0,0.02173913,-1.0,0.75,4.0,45.0,8.0,-1.0,0.71012044,0.9535095,0.0,0.8982265,0.6887757,0.0,7.0,0.0,5.0,-1.0,40.0,-1.0,-1.0,0.060606062,0.0,0.0,0.0,0.04347826,1.0,7.0,-1.0,-1.0,0.0,-1.0,4.0,1.0,0.0,0.0,7.0,0.0,4.0,72.0,0.0,0.16666667,0.02739726,0.0,0.0,0.0,0.0,5.5,4.6923075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,0.0,-1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478,2.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,6.0833335,73.0,13.0,0.79347825,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,73.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,92.0,0
2.0,0.025,-1.0,0.625,-1.0,-1.0,4.0,-1.0,0.75,0.9166667,0.0,0.6742849,0.67921,1.0,48.0,0.0,2.0,-1.0,60.0,-1.0,-1.0,0.0,0.0,0.0,0.016666668,0.0125,1.0,7.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,61.0,0.0,0.25,0.03076923,0.0,0.0,0.0,0.0,3.5,3.642857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,-1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.125,65.0,14.0,0.8125,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,65.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,80.0,0
2.0,0.023255814,-1.0,0.7692308,20.0,29.0,9.0,-1.0,0.7652984,0.9168498,1.0,1.0,0.7262321,0.0,4.0,0.0,6.0,-1.0,32.0,-1.0,-1.0,0.36363637,0.0,0.0,0.0,0.23255815,2.0,7.0,-1.0,-1.0,0.0,-1.0,4.0,1.0,0.0,1.0,8.0,0.0,20.0,55.0,0.0,0.15384616,0.030303031,0.0,0.0,0.0,0.0,6.0,7.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.15116279,2.0,13.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,-1.0,0.0,0.0,0.0,0.0,8.0,8.0,9.0,5.076923,66.0,8.0,0.76744187,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,66.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,86.0,1
