attachment_count,attachment_exe_flag,attachment_flag,auth_request_score,bcc_count,body_excl_count,body_html_ratio,body_length,body_link_count,body_suspicious_keywords,brand_in_path,brand_in_subdomain,brand_in_url,cc_count,count_and,count_at,count_colon,count_comma,count_consonants,count_digits,count_dots,count_embedding_domain,count_eq,count_excl,count_http_token,count_hyphens,count_letter,count_path_components,count_path_from_domain,count_pct,count_qm,count_semicolon,count_slash,count_special_chars,count_star,count_subdomain,count_tilde,count_underscore,count_vowels,count_www,day_of_week,dkim_pass,dns_record,domain_age,domain_in_brand,domain_registration_length,double_slash_redirect,fd_length,fear_score,google_index,has_account,has_admin,has_client,has_login,has_login_link,has_secure,has_server,has_signin,has_update,has_update_link,has_verify_link,has_webscr,hostname_entropy,hostname_length,hour_of_day,https_in_url,iframe,is_weekend,links_in_tags,longest_word,max_len_split,mean_len_split,mx_domain,page_rank,path_entropy,path_in_brand,path_length,port,prefix_suffix,punycode,random_domain,ratio_digits,ratio_phish_hints,recipient_count,reply_to_mismatch,reward_score,root_domain_length,sender_display_name_mismatch,sender_domain_mismatch,shortening_service,shortest_word,spf_pass,spf_record,statistical_report,subject_caps_ratio,subject_excl_count,subject_length,subject_qm_count,suspicious_tld,time_domain_activation,time_domain_expire,time_domain_update,tld_in_path,tld_in_subdomain,urgency_score,url_entropy,url_length,use_of_ip,web_traffic,label
0.6974658112467909,0.9392744515454019,0.39038342488176353,0.5478210750770612,0.4689249318490542,0.8758382255414895,0.7431691319721777,0.6526540118442176,0.5535898418079551,0.6670011639271924,0.0,0.0,0.0,0.5575638811438542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6930183530716489,0.07805488598155208,0.0,0.0,0.0,0.0,0.0,0.0,0.9852702486611977,0.0,0.0,0.0,0.0,0.0,0.7664506200812741,0.0,0.0,0.0,0.0,0.8897615894893914,0.583947641164784,0.0,0.0,0.0,0.21547181205908175,0.0,0.0,0.41308969015584696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6476977930389345,0.37235935670715087,0.556378107334586,0.0,0.6312961602061337,0.92615610877813,0.0,0.0,0.3900716538130649,0.0,0.0,0.8426678986256632,0.5983543174542465,0.7186833095420215,0.5216457400107127,0.0,0.0,0.0,0.0,0.0,0.0,0.5497908983774492,0.0,0.0,0.0,0.0,1
0.21546564961448733,0.16481591052253264,0.12516717414408995,0.2626418767416758,0.20708922956311732,0.17521607635513192,0.22058553804444608,0.10333434525381861,0.17615586696141533,0.0,0.0,0.0,0.0,0.0801598774519795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03561530101828264,0.10943144996791293,0.0,0.0,0.0,0.0,0.0,0.0,0.2202946474356514,0.0,0.0,0.0,0.0,0.0,0.2211859050317349,0.0,0.0,0.0,0.0,0.3186310466069512,0.14458613805719586,0.0,0.0,0.0,0.2741947904752348,0.0,0.0,0.2071785243464951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19193293212748774,0.22094175461515686,0.030502104585442585,0.0,0.2175556008113058,0.2654062632187539,0.0,0.0,0.19291884456019684,0.0,0.0,0.0,0.34800772419278786,0.16471008724652872,0.1738865397427164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3133977321316331,0.9401998696356164,0.14552062590268497,0.6942875650617544,0.815263683915973,0.7855836422988721,0.749567054097338,0.2992601391980746,0.7389255577256699,0.6788026818929054,0.0,0.0,0.0,0.839392380190792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7373448189051065,0.7635930794624145,0.0,0.0,0.0,0.0,0.0,0.0,0.4343100688433191,0.0,0.0,0.0,0.0,0.0,0.9983684033331841,0.0,0.0,0.0,0.0,0.5121061697218916,0.7376694015567886,0.0,0.0,0.0,0.9270924972121665,0.0,0.0,0.7535366323807293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4996714359321675,0.285026814927128,0.5396838637637065,0.0,0.7613462901358541,0.8947624480063257,0.0,0.0,0.4904307225704614,0.0,0.0,0.5932248370140559,0.6730107994301275,0.8576221877739004,0.8853795168115967,0.0,0.0,0.0,0.0,0.0,0.0,0.3853902576819408,0.0,0.0,0.0,0.0,1
0.0,0.042755698382653196,0.17412029533657977,0.17294137027279688,0.07758719035908385,0.04836669601234564,0.14968772783788475,0.0,0.16069265703065716,0.09731309031750254,0.0,0.0,0.0,0.1925922299713758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07846931121011903,0.15646222816599661,0.0,0.0,0.0,0.0,0.0,0.0,0.16943562991083572,0.0,0.0,0.0,0.0,0.0,0.22490776149993402,0.0,0.0,0.0,0.0,0.29780641342124253,0.1323636614572063,0.0,0.0,0.0,0.35991762520973647,0.0,0.0,0.1755441613748209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18997551612200014,0.02957332728371044,0.14926864428046244,0.0,0.23031345830265204,0.03900461258937618,0.0,0.0,0.0,0.0,0.0,0.2603851405881046,0.23747120180182638,0.20433840595086977,0.0909783379768048,0.0,0.0,0.0,0.0,0.0,0.0,0.32357426780815235,0.0,0.0,0.0,0.0,0
0.10811724600854138,0.0,0.10488400069429399,0.1835086422195341,0.06394023380742533,0.0033201000650592005,0.12451373540037297,0.26164392774489853,0.0,0.0397960836578103,0.0,0.0,0.0,0.09733305348912136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13761136055516573,0.2080179818769185,0.0,0.0,0.0,0.0,0.0,0.0,0.04433801981487279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21867421396571018,0.06566612283397319,0.0,0.0,0.0,0.2038219984122151,0.0,0.0,0.11950123494283539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16536574674871937,0.3080352617106802,0.011835220865706986,0.0,0.09513758593520158,0.04127169998911012,0.0,0.0,0.14368770225605731,0.0,0.0,0.1783829642490116,0.12171308401767757,0.14955234093569125,0.13373081440381995,0.0,0.0,0.0,0.0,0.0,0.0,0.22796196891950404,0.0,0.0,0.0,0.0,0
0.8038657368236548,0.6348136774174016,0.5320485846961689,0.4905366223455901,0.582915962125449,0.7880541109095589,0.7608998203855042,1.0,0.8541745422765337,0.6082381288317575,0.0,0.0,0.0,0.4043760184657268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5488178252095044,0.6759631035262268,0.0,0.0,0.0,0.0,0.0,0.0,0.8880762989964185,0.0,0.0,0.0,0.0,0.0,0.5796907458413656,0.0,0.0,0.0,0.0,0.6603369737384774,0.6691158193024319,0.0,0.0,0.0,0.7401929173136339,0.0,0.0,0.5898110055427903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5744203499140247,0.7790008625756174,0.5440409807148076,0.0,0.7377357158857267,0.5575815542111946,0.0,0.0,0.9593860890294723,0.0,0.0,0.6255349797838223,0.3716828894509008,0.9340376960643137,0.4070380155215249,0.0,0.0,0.0,0.0,0.0,0.0,0.7003582306145428,0.0,0.0,0.0,0.0,1
0.49594689717191726,0.418879159248295,0.6311633610216706,0.4941119124258612,0.7416712396637671,0.7638659180499793,0.9116401092958495,0.8212901969430693,0.754386868099249,0.5568296604904406,0.0,0.0,0.0,0.7173532806037278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7731117156579387,0.7437732117681941,0.0,0.0,0.0,0.0,0.0,0.0,0.2641289402171913,0.0,0.0,0.0,0.0,0.0,0.7554101373958759,0.0,0.0,0.0,0.0,1.0,0.5552707695194717,0.0,0.0,0.0,0.3453321700149743,0.0,0.0,0.6827919675351021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43147739957584275,0.43252406052905185,0.5937635233673644,0.0,0.42224606659315533,0.666255425608818,0.0,0.0,0.6157691576721476,0.0,0.0,0.6246530717259665,0.4411052036956609,0.7096180769770567,0.8294498955516203,0.0,0.0,0.0,0.0,0.0,0.0,0.4663447683763993,0.0,0.0,0.0,0.0,1
0.1677576662975987,0.19868683369731516,0.009970251804638869,0.17441466105434644,0.21832757887365906,0.044692109539003766,0.0362719413749458,0.19914487127105573,0.06719739325042934,0.03596072516562751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12206112621179181,0.0,0.0,0.0,0.0,0.0,0.0,0.18832730941735967,0.0,0.0,0.0,0.0,0.0,0.01620362552696139,0.0,0.0,0.0,0.0,0.12582450610921586,0.20259390705767838,0.0,0.0,0.0,0.16830955087772742,0.0,0.0,0.061417343280955175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14579769286739244,0.4109787434718303,0.19505156497657491,0.0,0.0,0.13464129288031448,0.0,0.0,0.06211170367979786,0.0,0.0,0.08499105647877243,0.16236318716113127,0.2500950746218801,0.4468392107619581,0.0,0.0,0.0,0.0,0.0,0.0,0.08168117836814612,0.0,0.0,0.0,0.0,0
0.7569268864362069,0.515194590596533,0.5441810905225011,0.6429159320515199,0.3597472486283666,0.7210620756270035,0.5814570870440445,0.4182547751103638,0.3136949927467644,0.8873326430302324,0.0,0.0,0.0,0.5304481558873394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6899808080056564,0.7070315254210658,0.0,0.0,0.0,0.0,0.0,0.0,0.7002880011129737,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7128019226667608,0.5423023043477414,0.0,0.0,0.0,0.8600279121851769,0.0,0.0,0.2621838024130823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6348314996533415,0.691757156659304,0.6756896319106198,0.0,0.817285384705197,0.6982390618041343,0.0,0.0,0.6576531703066697,0.0,0.0,0.698739095984014,0.9257752047718784,0.8651098206276047,0.26513096394519486,0.0,0.0,0.0,0.0,0.0,0.0,0.5199885283533633,0.0,0.0,0.0,0.0,1
0.21347388635113318,0.1257902045178682,0.18949588732900238,0.3082713769372757,0.1832763623602488,0.17628681154554046,0.0,0.29921250762128443,0.14632492474501027,0.13048915953092766,0.0,0.0,0.0,0.10878166169435163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09035018861170653,0.10123391182278368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12078938057490973,0.0,0.0,0.0,0.0,0.0,0.0830541081917612,0.0,0.0,0.0,0.12327961569765383,0.0,0.0,0.14644788405473866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1848446511510421,0.04044258819030075,0.0578752488273208,0.0,0.0,0.0,0.0,0.0,0.2680497320054763,0.0,0.0,0.4309400390638377,0.16109556259564123,0.06272125231151865,0.14772485863213572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
